timestamp,open,high,low,close,volume
1767483900000,0.8817,0.8842,0.873,0.8745,765741.0
1767484800000,0.8745,0.8866,0.8641,0.8801,1359141.0
1767485700000,0.8801,0.8809,0.8581,0.8604,1046681.0
1767486600000,0.8604,0.8655,0.8533,0.8573,994018.0
1767487500000,0.8573,0.8648,0.8524,0.8624,610816.0
1767488400000,0.8624,0.8644,0.8572,0.8587,416129.0
1767489300000,0.8587,0.8595,0.8504,0.8527,466034.0
1767490200000,0.8527,0.8545,0.8501,0.8511,256763.0
1767491100000,0.8511,0.8587,0.851,0.8581,193949.0
1767492000000,0.8581,0.861,0.8563,0.8595,286544.0
1767492900000,0.8595,0.8807,0.8595,0.8703,841555.0
1767493800000,0.8703,0.8704,0.861,0.862,291181.0
1767494700000,0.862,0.8634,0.8566,0.8594,418945.0
1767495600000,0.8594,0.8704,0.8579,0.8673,392874.0
1767496500000,0.8673,0.8748,0.8619,0.8704,589938.0
1767497400000,0.8704,0.8783,0.8692,0.8745,485741.0
1767498300000,0.8745,0.8803,0.8696,0.8735,1123451.0
1767499200000,0.8735,0.877,0.8676,0.8755,445145.0
1767500100000,0.8755,0.8789,0.8744,0.8771,365728.0
1767501000000,0.8771,0.8776,0.8728,0.8735,161341.0
1767501900000,0.8735,0.8757,0.8659,0.8698,358296.0
1767502800000,0.8698,0.878,0.8666,0.8682,818910.0
1767503700000,0.8682,0.8765,0.8666,0.8672,499846.0
1767504600000,0.8672,0.8702,0.8659,0.8687,207333.0
1767505500000,0.8687,0.8745,0.867,0.874,326537.0
1767506400000,0.874,0.8747,0.8681,0.8684,363562.0
1767507300000,0.8684,0.8695,0.8624,0.865,615781.0
1767508200000,0.865,0.8661,0.8539,0.8547,481396.0
1767509100000,0.8547,0.8579,0.8509,0.8546,531184.0
1767510000000,0.8546,0.8628,0.8538,0.8613,257688.0
1767510900000,0.8613,0.8626,0.8579,0.8611,219777.0
1767511800000,0.8611,0.8669,0.8594,0.865,194842.0
1767512700000,0.865,0.8677,0.8629,0.8643,282292.0
1767513600000,0.8643,0.8643,0.8541,0.8596,448032.0
1767514500000,0.8596,0.8623,0.8555,0.858,151263.0
1767515400000,0.858,0.8694,0.8576,0.868,399034.0
1767516300000,0.868,0.8697,0.8604,0.8649,364642.0
1767517200000,0.8649,0.865,0.8572,0.8594,616846.0
1767518100000,0.8594,0.866,0.8589,0.8612,252497.0
1767519000000,0.8612,0.8672,0.8612,0.8631,198244.0
1767519900000,0.8631,0.8677,0.8613,0.8622,297906.0
1767520800000,0.8622,0.8668,0.8603,0.8665,374788.0
1767521700000,0.8665,0.8709,0.8622,0.8669,331499.0
1767522600000,0.8669,0.8688,0.8613,0.8653,796694.0
1767523500000,0.8653,0.8688,0.8629,0.866,192820.0
1767524400000,0.866,0.8703,0.8591,0.8677,462728.0
1767525300000,0.8677,0.8706,0.8664,0.8682,269568.0
1767526200000,0.8682,0.8818,0.8682,0.8797,595470.0
1767527100000,0.8797,0.8811,0.8742,0.8761,207518.0
1767528000000,0.8761,0.8774,0.8668,0.8719,258133.0
1767528900000,0.8719,0.8794,0.8699,0.8792,332895.0
1767529800000,0.8792,0.8979,0.8743,0.8744,1493532.0
1767530700000,0.8744,0.877,0.8675,0.87,676166.0
1767531600000,0.87,0.8749,0.8663,0.87,477527.0
1767532500000,0.87,0.872,0.8627,0.8709,677359.0
1767533400000,0.8709,0.8825,0.8703,0.8794,511314.0
1767534300000,0.8794,0.8845,0.8774,0.882,386701.0
1767535200000,0.882,0.8892,0.8741,0.8881,755903.0
1767536100000,0.8881,0.8958,0.8841,0.885,972321.0
1767537000000,0.885,0.9063,0.883,0.8961,2217413.0
1767537900000,0.8961,0.9007,0.8874,0.9003,777172.0
1767538800000,0.9003,0.9018,0.8942,0.8983,453218.0
1767539700000,0.8983,0.8996,0.8939,0.8971,285465.0
1767540600000,0.8971,0.9192,0.8952,0.9066,1641251.0
1767541500000,0.9066,0.9076,0.8953,0.9033,806743.0
1767542400000,0.9033,0.9092,0.8973,0.8989,510115.0
1767543300000,0.8989,0.9069,0.8979,0.9011,593443.0
1767544200000,0.9011,0.9116,0.8984,0.9045,648225.0
1767545100000,0.9045,0.9083,0.8978,0.9042,364378.0
1767546000000,0.9042,0.9124,0.9007,0.9049,863499.0
1767546900000,0.9049,0.907,0.8987,0.9018,317229.0
1767547800000,0.9018,0.9053,0.8995,0.9004,208504.0
1767548700000,0.9004,0.9086,0.8991,0.9003,530494.0
1767549600000,0.9003,0.903,0.8972,0.8998,266238.0
1767550500000,0.8998,0.9036,0.8885,0.8898,861633.0
1767551400000,0.8898,0.8926,0.8825,0.8916,598093.0
1767552300000,0.8916,0.8975,0.8877,0.8963,197008.0
1767553200000,0.8963,0.8984,0.875,0.8783,873675.0
1767554100000,0.8783,0.8843,0.8779,0.881,315619.0
1767555000000,0.881,0.8899,0.8804,0.8845,184800.0
1767555900000,0.8845,0.8899,0.8845,0.8897,88163.0
1767556800000,0.8897,0.8963,0.8873,0.8955,310311.0
1767557700000,0.8955,0.8959,0.8923,0.8951,146772.0
1767558600000,0.8951,0.8951,0.891,0.8917,104389.0
1767559500000,0.8917,0.8968,0.8884,0.8944,185127.0
1767560400000,0.8944,0.9046,0.8897,0.8984,372249.0
1767561300000,0.8984,0.9039,0.8965,0.8967,325190.0
1767562200000,0.8967,0.8984,0.889,0.8898,229330.0
1767563100000,0.8898,0.8979,0.8887,0.8971,118849.0
1767564000000,0.8971,0.9103,0.8944,0.9085,734165.0
1767564900000,0.9085,0.9087,0.9003,0.9048,300648.0
1767565800000,0.9048,0.906,0.8947,0.8976,204902.0
1767566700000,0.8976,0.9029,0.8953,0.8976,165126.0
1767567600000,0.8976,0.9092,0.8976,0.9021,377684.0
1767568500000,0.9021,0.9069,0.9011,0.9036,161242.0
1767569400000,0.9036,0.9079,0.9029,0.9041,157509.0
1767570300000,0.9041,0.9081,0.8988,0.9051,316949.0
1767571200000,0.9051,0.9169,0.899,0.9054,868900.0
1767572100000,0.9054,0.9086,0.8977,0.9035,1299763.0
1767573000000,0.9035,0.9085,0.9002,0.9076,298890.0
1767573900000,0.9076,0.9222,0.9055,0.9171,1124327.0
1767574800000,0.9171,0.9402,0.9141,0.939,1468001.0
1767575700000,0.939,0.9569,0.9336,0.9553,1984763.0
